Pfam ID	Pfam Name	Gene Count (assembled)	
pfam01075	Glycosyltransferase family 9 (heptosyltransferase)	20	
pfam01076	Plasmid recombination enzyme	6	
pfam01077	Nitrite and sulphite reductase 4Fe-4S domain	18	
pfam01078	Magnesium chelatase, subunit ChlI	36	
pfam01081	KDPG and KHG aldolase	15	
pfam01084	Ribosomal protein S18	19	
pfam01087	Galactose-1-phosphate uridyl transferase, N-terminal domain	6	
pfam01090	Ribosomal protein S19e	2	
pfam01092	Ribosomal protein S6e	3	
pfam01094	Receptor family ligand binding region	8	
pfam01096	Transcription factor S-II (TFIIS)	2	
pfam01098	Cell cycle protein	72	
pfam01103	Surface antigen	38	
pfam01106	NifU-like domain	14	
pfam01108	Tissue factor	1	
pfam01112	Asparaginase	3	
pfam01113	Dihydrodipicolinate reductase, N-terminus	20	
pfam01116	Fructose-bisphosphate aldolase class-II	17	
pfam01118	Semialdehyde dehydrogenase, NAD binding domain	58	
pfam01119	DNA mismatch repair protein, C-terminal domain	20	
pfam01120	Alpha-L-fucosidase	1	
pfam01121	Dephospho-CoA kinase	32	
pfam01124	MAPEG family	4	
pfam01126	Heme oxygenase	1	
pfam01127	Succinate dehydrogenase/Fumarate reductase transmembrane subunit	19	
pfam01128	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	30	
pfam01129	NAD:arginine ADP-ribosyltransferase	1	
pfam01131	DNA topoisomerase	62	
pfam01132	Elongation factor P (EF-P) OB domain	21	
pfam01134	Glucose inhibited division protein A	46	
pfam01135	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	18	
pfam01136	Peptidase family U32	1	
pfam01137	RNA 3'-terminal phosphate cyclase	1	
pfam01138	3' exoribonuclease family, domain 1	54	
pfam01139	tRNA-splicing ligase RtcB	15	
pfam01142	tRNA pseudouridine synthase D (TruD)	5	
pfam01144	Coenzyme A transferase	25	
pfam01145	SPFH domain / Band 7 family	75	
pfam01148	Cytidylyltransferase family	28	
pfam01149	Formamidopyrimidine-DNA glycosylase N-terminal domain	28	
pfam01154	Hydroxymethylglutaryl-coenzyme A synthase N terminal	5	
pfam01155	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	2	
pfam01156	Inosine-uridine preferring nucleoside hydrolase	11	
pfam01157	Ribosomal protein L21e	2	
pfam01161	Phosphatidylethanolamine-binding protein	2	
pfam01163	RIO1 family	4	
pfam01165	Ribosomal protein S21	18	
pfam01168	Alanine racemase, N-terminal domain	58	
pfam01169	Uncharacterized protein family UPF0016	1	
pfam01170	Putative RNA methylase family UPF0020	3	
pfam01171	PP-loop family	38	
pfam01172	Shwachman-Bodian-Diamond syndrome (SBDS) protein	2	
pfam01174	SNO glutamine amidotransferase family	9	
pfam01175	Urocanase	6	
pfam01176	Translation initiation factor 1A / IF-1	19	
pfam01177	Asp/Glu/Hydantoin racemase	20	
pfam01179	Copper amine oxidase, enzyme domain	2	
pfam01180	Dihydroorotate dehydrogenase	52	
pfam01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	11	
pfam01183	Glycosyl hydrolases family 25	1	
pfam01189	16S rRNA methyltransferase RsmB/F	9	
pfam01191	RNA polymerase Rpb5, C-terminal domain	1	
pfam01192	RNA polymerase Rpb6	18	
pfam01193	RNA polymerase Rpb3/Rpb11 dimerisation domain	20	
pfam01194	RNA polymerases N / 8 kDa subunit	3	
pfam01195	Peptidyl-tRNA hydrolase	37	
pfam01196	Ribosomal protein L17	27	
pfam01197	Ribosomal protein L31	20	
pfam01198	Ribosomal protein L31e	2	
pfam01200	Ribosomal protein S28e	2	
pfam01201	Ribosomal protein S8e	2	
pfam01202	Shikimate kinase	26	
pfam01203	Type II secretion system (T2SS), protein N	2	
pfam01204	Trehalase	5	
pfam01205	Uncharacterized protein family UPF0029	1	
pfam01206	Sulfurtransferase TusA	20	
pfam01207	Dihydrouridine synthase (Dus)	23	
pfam01208	Uroporphyrinogen decarboxylase (URO-D)	34	
pfam01209	ubiE/COQ5 methyltransferase family	27	
pfam01210	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	15	
pfam01212	Beta-eliminating lyase	22	
pfam01218	Coproporphyrinogen III oxidase	22	
pfam01219	Prokaryotic diacylglycerol kinase	2	
pfam01220	Dehydroquinase class II	18	
pfam01223	DNA/RNA non-specific endonuclease	6	
pfam01225	Mur ligase family, catalytic domain	55	
pfam01226	Formate/nitrite transporter	2	
pfam01227	GTP cyclohydrolase I	17	
pfam01230	HIT domain	29	
pfam01231	Indoleamine 2,3-dioxygenase	1	
pfam01232	Mannitol dehydrogenase Rossmann domain	2	
pfam01235	Sodium:alanine symporter family	21	
pfam01237	Oxysterol-binding protein	1	
pfam01241	Photosystem I psaG / psaK	1	
pfam01242	6-pyruvoyl tetrahydropterin synthase	12	
pfam01243	Pyridoxamine 5'-phosphate oxidase	36	
pfam01244	Membrane dipeptidase (Peptidase family M19)	17	
pfam01245	Ribosomal protein L19	26	
pfam01246	Ribosomal protein L24e	1	
pfam01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	4	
pfam01250	Ribosomal protein S6	18	
pfam01252	Signal peptidase (SPase) II	26	
pfam01253	Translation initiation factor SUI1	3	
pfam01255	Putative undecaprenyl diphosphate synthase	48	
pfam01256	Carbohydrate kinase	37	
pfam01257	Thioredoxin-like [2Fe-2S] ferredoxin	35	
pfam01258	Prokaryotic dksA/traR C4-type zinc finger	11	
pfam01259	SAICAR synthetase	46	
pfam01261	Xylose isomerase-like TIM barrel	40	
pfam01262	Alanine dehydrogenase/PNT, C-terminal domain	46	
pfam01263	Aldose 1-epimerase	2	
pfam01264	Chorismate synthase	51	
pfam01266	FAD dependent oxidoreductase	231	
pfam01268	Formate--tetrahydrofolate ligase	26	
pfam01269	Fibrillarin	3	
pfam01272	Transcription elongation factor, GreA/GreB, C-term	22	
pfam01274	Malate synthase	32	
pfam01276	Orn/Lys/Arg decarboxylase, major domain	1	
pfam01280	Ribosomal protein L19e	2	
pfam01281	Ribosomal protein L9, N-terminal domain	18	
pfam01282	Ribosomal protein S24e	2	
pfam01283	Ribosomal protein S26e	2	
pfam01287	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	1	
pfam01288	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	26	
pfam01292	Prokaryotic cytochrome b561	6	
pfam01293	Phosphoenolpyruvate carboxykinase	23	
pfam01294	Ribosomal protein L13e	3	
pfam01297	Zinc-uptake complex component A periplasmic	47	
pfam01300	Telomere recombination	41	
pfam01306	LacY proton/sugar symporter	1	
pfam01311	Bacterial export proteins, family 1	2	
pfam01312	FlhB HrpN YscU SpaS Family	5	
pfam01313	Bacterial export proteins, family 3	1	
pfam01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	38	
pfam01321	Creatinase/Prolidase N-terminal domain	42	
pfam01322	Cytochrome C'	6	
pfam01323	DSBA-like thioredoxin domain	44	
pfam01325	Iron dependent repressor, N-terminal DNA binding domain	9	
pfam01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	20	
pfam01327	Polypeptide deformylase	36	
pfam01329	Pterin 4 alpha carbinolamine dehydratase	20	
pfam01330	RuvA N terminal domain	17	
pfam01333	Apocytochrome F, C-terminal	1	
pfam01336	OB-fold nucleic acid binding domain	50	
pfam01339	CheB methylesterase	1	
pfam01343	Peptidase family S49	28	
pfam01344	Kelch motif	6	
pfam01345	Domain of unknown function DUF11	9	
pfam01346	Domain amino terminal to FKBP-type peptidyl-prolyl isomerase	6	
pfam01351	Ribonuclease HII	42	
pfam01355	High potential iron-sulfur protein	1	
pfam01361	Tautomerase enzyme	5	
pfam01364	Peptidase family C25	3	
pfam01367	5'-3' exonuclease, C-terminal SAM fold	24	
pfam01368	DHH family	11	
pfam01369	Sec7 domain	1	
pfam01370	NAD dependent epimerase/dehydratase family	124	
pfam01371	Trp repressor protein	8	
pfam01379	Porphobilinogen deaminase, dipyromethane cofactor binding domain	20	
pfam01380	SIS domain	74	
pfam01381	Helix-turn-helix	79	
pfam01383	CpcD/allophycocyanin linker domain	2	
pfam01384	Phosphate transporter family	2	
pfam01385	Probable transposase	17	
pfam01386	Ribosomal L25p family	18	
pfam01389	OmpA-like transmembrane domain	1	
pfam01391	Collagen triple helix repeat (20 copies)	6	
pfam01396	Topoisomerase DNA binding C4 zinc finger	21	
pfam01401	Angiotensin-converting enzyme	1	
pfam01402	Ribbon-helix-helix protein, copG family	5	
pfam01403	Sema domain	1	
pfam01405	Photosystem II reaction centre T protein	1	
pfam01406	tRNA synthetases class I (C) catalytic domain	45	
pfam01408	Oxidoreductase family, NAD-binding Rossmann fold	65	
pfam01409	tRNA synthetases class II core domain (F)	26	
pfam01411	tRNA synthetases class II (A)	114	
pfam01413	C-terminal tandem repeated domain in type 4 procollagen	1	
pfam01416	tRNA pseudouridine synthase	36	
pfam01418	Helix-turn-helix domain, rpiR family	12	
pfam01420	Type I restriction modification DNA specificity domain	122	
pfam01423	LSM domain	4	
pfam01424	R3H domain	7	
pfam01425	Amidase	151	
pfam01427	D-ala-D-ala dipeptidase	4	
pfam01428	AN1-like Zinc finger	1	
pfam01430	Hsp33 protein	5	
pfam01431	Peptidase family M13	2	
pfam01432	Peptidase family M3	49	
pfam01433	Peptidase family M1	24	
pfam01434	Peptidase family M41	36	
pfam01435	Peptidase family M48	73	
pfam01436	NHL repeat	15	
pfam01450	Acetohydroxy acid isomeroreductase, catalytic domain	28	
pfam01451	Low molecular weight phosphotyrosine protein phosphatase	22	
pfam01455	HupF/HypC family	1	
pfam01458	Uncharacterized protein family (UPF0051)	69	
pfam01464	Transglycosylase SLT domain	38	
pfam01467	Cytidylyltransferase-like	53	
pfam01470	Pyroglutamyl peptidase	9	
pfam01471	Putative peptidoglycan binding domain	11	
pfam01472	PUA domain	24	
pfam01474	Class-II DAHP synthetase family	11	
pfam01475	Ferric uptake regulator family	32	
pfam01476	LysM domain	34	
pfam01478	Type IV leader peptidase family	21	
pfam01479	S4 domain	75	
pfam01483	Proprotein convertase P-domain	2	
pfam01487	Type I 3-dehydroquinase	12	
pfam01488	Shikimate / quinate 5-dehydrogenase	37	
pfam01491	Frataxin-like domain	4	
pfam01493	GXGXG motif	28	
pfam01494	FAD binding domain	57	
pfam01496	V-type ATPase 116kDa subunit family	3	
pfam01497	Periplasmic binding protein	13	
pfam01501	Glycosyl transferase family 8	10	
pfam01502	Phosphoribosyl-AMP cyclohydrolase	23	
pfam01503	Phosphoribosyl-ATP pyrophosphohydrolase	28	
pfam01507	Phosphoadenosine phosphosulfate reductase family	36	
pfam01509	TruB family pseudouridylate synthase (N terminal domain)	47	
pfam01510	N-acetylmuramoyl-L-alanine amidase	14	
pfam01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	38	
pfam01513	ATP-NAD kinase	40	
pfam01514	Secretory protein of YscJ/FliF family	2	
pfam01515	Phosphate acetyl/butaryl transferase	23	
pfam01519	Protein of unknown function DUF16	1	
pfam01520	N-acetylmuramoyl-L-alanine amidase	21	
pfam01521	Iron-sulphur cluster biosynthesis	44	
pfam01522	Polysaccharide deacetylase	22	
pfam01523	Putative modulator of DNA gyrase	37	
pfam01526	Tn3 transposase DDE domain	1	
pfam01527	Transposase	24	
pfam01536	Adenosylmethionine decarboxylase	3	
pfam01541	GIY-YIG catalytic domain	47	
pfam01544	CorA-like Mg2+ transporter protein	7	
pfam01545	Cation efflux family	10	
pfam01546	Peptidase family M20/M25/M40	78	
pfam01547	Bacterial extracellular solute-binding protein	67	
pfam01548	Transposase	51	
pfam01551	Peptidase family M23	62	
pfam01553	Acyltransferase	34	
pfam01554	MatE	48	
pfam01555	DNA methylase	861	
pfam01556	DnaJ C terminal domain	36	
pfam01557	Fumarylacetoacetate (FAA) hydrolase family	58	
pfam01558	Pyruvate ferredoxin/flavodoxin oxidoreductase	25	
pfam01564	Spermine/spermidine synthase	13	
pfam01565	FAD binding domain	83	
pfam01568	Molydopterin dinucleotide binding domain	47	
pfam01569	PAP2 superfamily	4	
pfam01571	Aminomethyltransferase folate-binding domain	188	
pfam01575	MaoC like domain	36	
pfam01578	Cytochrome C assembly protein	61	
pfam01580	FtsK/SpoIIIE family	52	
pfam01583	Adenylylsulphate kinase	19	
pfam01584	CheW-like domain	2	
pfam01588	Putative tRNA binding domain	40	
pfam01590	GAF domain	8	
pfam01592	NifU-like N terminal domain	20	
pfam01593	Flavin containing amine oxidoreductase	31	
pfam01594	AI-2E family transporter	38	
pfam01595	Domain of unknown function DUF21	34	
pfam01596	O-methyltransferase	4	
pfam01597	Glycine cleavage H-protein	24	
pfam01599	Ribosomal protein S27a	1	
pfam01609	Transposase DDE domain	116	
pfam01610	Transposase	9	
pfam01612	3'-5' exonuclease	48	
pfam01613	Flavin reductase like domain	27	
pfam01614	Bacterial transcriptional regulator	11	
pfam01618	MotA/TolQ/ExbB proton channel family	49	
pfam01619	Proline dehydrogenase	24	
pfam01624	MutS domain I	21	
pfam01625	Peptide methionine sulfoxide reductase	38	
pfam01627	Hpt domain	2	
pfam01628	HrcA protein C terminal domain	21	
pfam01632	Ribosomal protein L35	21	
pfam01633	Choline/ethanolamine kinase	2	
pfam01634	ATP phosphoribosyltransferase	27	
pfam01636	Phosphotransferase enzyme family	60	
pfam01637	ATPase domain predominantly from Archaea	29	
pfam01638	HxlR-like helix-turn-helix	4	
pfam01641	SelR domain	38	
pfam01642	Methylmalonyl-CoA mutase	31	
pfam01643	Acyl-ACP thioesterase	1	
pfam01645	Conserved region in glutamate synthase	53	
pfam01648	4'-phosphopantetheinyl transferase superfamily	20	
pfam01649	Ribosomal protein S20	26	
pfam01650	Peptidase C13 family	1	
pfam01653	NAD-dependent DNA ligase adenylation domain	57	
pfam01654	Cytochrome bd terminal oxidase subunit I	6	
pfam01655	Ribosomal protein L32	2	
pfam01656	CobQ/CobB/MinD/ParA nucleotide binding domain	70	
pfam01658	Myo-inositol-1-phosphate synthase	9	
pfam01661	Macro domain	40	
pfam01663	Type I phosphodiesterase / nucleotide pyrophosphatase	9	
pfam01667	Ribosomal protein S27	4	
pfam01668	SmpB protein	21	
pfam01676	Metalloenzyme superfamily	20	
pfam01678	Diaminopimelate epimerase	20	
pfam01680	SOR/SNZ family	10	
pfam01687	Riboflavin kinase	27	
pfam01694	Rhomboid family	28	
pfam01695	IstB-like ATP binding protein	16	
pfam01697	Glycosyltransferase family 92	2	
pfam01699	Sodium/calcium exchanger protein	30	
pfam01701	Photosystem I reaction centre subunit IX / PsaJ	1	
pfam01702	Queuine tRNA-ribosyltransferase	34	
pfam01706	FliG C-terminal domain	2	
pfam01709	Transcriptional regulator	36	
pfam01710	Transposase	1	
pfam01713	Smr domain	23	
pfam01715	IPP transferase	39	
pfam01716	Manganese-stabilising protein / photosystem II polypeptide	1	
pfam01717	Cobalamin-independent synthase, Catalytic domain	13	
pfam01722	BolA-like protein	30	
pfam01724	Domain of unknown function DUF29	1	
pfam01725	Ham1 family	33	
pfam01726	LexA DNA binding domain	8	
pfam01728	FtsJ-like methyltransferase	19	
pfam01729	Quinolinate phosphoribosyl transferase, C-terminal domain	31	
pfam01730	UreF	3	
pfam01734	Patatin-like phospholipase	9	
pfam01737	YCF9	1	
pfam01738	Dienelactone hydrolase family	23	
pfam01739	CheR methyltransferase, SAM binding domain	2	
pfam01740	STAS domain	20	
pfam01743	Poly A polymerase head domain	38	
pfam01744	GLTT repeat (6 copies)	2	
pfam01745	Isopentenyl transferase	5	
pfam01746	tRNA (Guanine-1)-methyltransferase	35	
pfam01747	ATP-sulfurylase	18	
pfam01750	Hydrogenase maturation protease	1	
pfam01751	Toprim domain	61	
pfam01753	MYND finger	1	
pfam01755	Glycosyltransferase family 25 (LPS biosynthesis protein)	149	
pfam01757	Acyltransferase family	3	
pfam01758	Sodium Bile acid symporter family	3	
pfam01761	3-dehydroquinate synthase	34	
pfam01765	Ribosome recycling factor	30	
pfam01769	Divalent cation transporter	21	
pfam01773	Na+ dependent nucleoside transporter N-terminus	7	
pfam01774	UreD urease accessory protein	3	
pfam01780	Ribosomal L37ae protein family	2	
pfam01782	RimM N-terminal domain	21	
pfam01783	Ribosomal L32p protein family	15	
pfam01784	NIF3 (NGG1p interacting factor 3)	4	
pfam01788	PsbJ	1	
pfam01790	Prolipoprotein diacylglyceryl transferase	27	
pfam01791	DeoC/LacD family aldolase	10	
pfam01794	Ferric reductase like transmembrane component	11	
pfam01795	MraW methylase family	50	
pfam01796	DUF35 OB-fold domain, acyl-CoA-associated	12	
pfam01797	Transposase IS200 like	9	
pfam01798	snoRNA binding domain, fibrillarin	1	
pfam01799	[2Fe-2S] binding domain	34	
pfam01804	Penicillin amidase	25	
pfam01807	CHC2 zinc finger	23	
pfam01808	AICARFT/IMPCHase bienzyme	48	
pfam01809	Haemolytic domain	20	
pfam01810	LysE type translocator	33	
pfam01812	5-formyltetrahydrofolate cyclo-ligase family	18	
pfam01813	ATP synthase subunit D	4	
pfam01814	Hemerythrin HHE cation binding domain	2	
pfam01817	Chorismate mutase type II	13	
pfam01820	D-ala D-ala ligase N-terminus	19	
pfam01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	3	
pfam01833	IPT/TIG domain	1	
pfam01835	MG2 domain	2	
pfam01837	Homocysteine biosynthesis enzyme, sulfur-incorporation	2	
pfam01839	FG-GAP repeat	5	
pfam01841	Transglutaminase-like superfamily	13	
pfam01842	ACT domain	33	
pfam01844	HNH endonuclease	159	
pfam01849	NAC domain	2	
pfam01850	PIN domain	61	
pfam01855	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	12	
pfam01862	Pyruvoyl-dependent arginine decarboxylase (PvlArgDC)	2	
pfam01863	Protein of unknown function DUF45	11	
pfam01865	Protein of unknown function DUF47	2	
pfam01866	Putative diphthamide synthesis protein	3	
pfam01867	CRISPR associated protein Cas1	60	
pfam01868	Domain of unknown function UPF0086	3	
pfam01869	BadF/BadG/BcrA/BcrD ATPase family	3	
pfam01870	Archaeal holliday junction resolvase (hjc)	13	
pfam01871	AMMECR1	1	
pfam01872	RibD C-terminal domain	36	
pfam01873	Domain found in IF2B/IF5	3	
pfam01874	ATP:dephospho-CoA triphosphoribosyl transferase	2	
pfam01876	RNase P subunit p30	1	
pfam01877	RNA binding	4	
pfam01878	EVE domain	19	
pfam01881	CRISPR associated protein Cas6	2	
pfam01882	Protein of unknown function DUF58	14	
pfam01883	Domain of unknown function DUF59	32	
pfam01884	PcrB family	2	
pfam01887	S-adenosyl-l-methionine hydroxide adenosyltransferase	2	
pfam01888	CbiD	9	
pfam01890	Cobalamin synthesis G C-terminus	9	
pfam01894	Uncharacterised protein family UPF0047	10	
pfam01895	PhoU domain	35	
pfam01896	DNA primase small subunit	1	
pfam01899	Na+/H+ ion antiporter subunit	2	
pfam01900	Rpp14/Pop5 family	1	
pfam01902	Diphthamide synthase	4	
pfam01903	CbiX	12	
pfam01904	Protein of unknown function DUF72	2	
pfam01906	Putative heavy-metal-binding	7	
pfam01909	Nucleotidyltransferase domain	61	
pfam01912	eIF-6 family	2	
pfam01913	Formylmethanofuran-tetrahydromethanopterin formyltransferase	2	
pfam01914	MarC family integral membrane protein	7	
pfam01915	Glycosyl hydrolase family 3 C-terminal domain	1	
pfam01916	Deoxyhypusine synthase	7	
pfam01918	Alba	4	
pfam01920	Prefoldin subunit	2	
pfam01921	tRNA synthetases class I (K)	13	
pfam01922	SRP19 protein	1	
pfam01923	Cobalamin adenosyltransferase	25	
pfam01924	Hydrogenase formation hypA family	2	
pfam01925	Sulfite exporter TauE/SafE	37	
pfam01926	50S ribosome-binding GTPase	146	
pfam01928	CYTH domain	1	
pfam01930	Domain of unknown function DUF83	22	
pfam01931	Protein of unknown function DUF84	1	
pfam01933	Uncharacterised protein family UPF0052	23	
pfam01934	Protein of unknown function DUF86	16	
pfam01935	Domain of unknown function DUF87	15	
pfam01936	NYN domain	100	
pfam01938	TRAM domain	16	
pfam01939	Protein of unknown function DUF91	7	
pfam01940	Integral membrane protein DUF92	1	
pfam01943	Polysaccharide biosynthesis protein	6	
pfam01944	Stage II sporulation protein M	1	
pfam01946	Thi4 family	2	
pfam01947	Protein of unknown function (DUF98)	2	
pfam01948	Aspartate carbamoyltransferase regulatory chain, allosteric domain	2	
pfam01950	Fructose-1,6-bisphosphatase	3	
pfam01951	Archease protein family (MTH1598/TM1083)	2	
