Pfam ID	Pfam Name	Gene Count (assembled)	
pfam11007	Spore coat associated protein JA (CotJA)	3	
pfam11114	Minor capsid protein	1	
pfam11167	Protein of unknown function (DUF2953)	1	
pfam11175	Protein of unknown function (DUF2961)	6	
pfam11185	Protein of unknown function (DUF2971)	3	
pfam11187	Protein of unknown function (DUF2974)	6	
pfam11193	Protein of unknown function (DUF2812)	2	
pfam11208	Protein of unknown function (DUF2992)	6	
pfam11213	Protein of unknown function (DUF3006)	2	
pfam11241	Protein of unknown function (DUF3043)	1	
pfam11258	Protein of unknown function (DUF3048)	3	
pfam11299	Protein of unknown function (DUF3100)	1	
pfam11308	Glycosyl hydrolases related to GH101 family, GH129	1	
pfam11335	Protein of unknown function (DUF3137)	1	
pfam11367	Protein of unknown function (DUF3168)	2	
pfam11368	Protein of unknown function (DUF3169)	2	
pfam11372	Domain of unknown function (DUF3173)	1	
pfam11417	Loader and inhibitor of phage G40P	2	
pfam11419	Protein of unknown function (DUF3194)	1	
pfam11449	Putative, 10TM heavy-metal exporter	1	
pfam11457	Protein of unknown function (DUF3021)	1	
pfam11490	DNA polymerase III polC-type N-terminus II	1	
pfam11545	Cell surface heme-binding protein Shp	2	
pfam11578	Protein of unknown function (DUF3237)	1	
pfam11638	DnaA N-terminal domain	3	
pfam11667	Putative zincin peptidase	2	
pfam11683	Protein of unknown function (DUF3278)	1	
pfam11700	Vacuole effluxer Atg22 like	5	
pfam11706	CGNR zinc finger	1	
pfam11734	TilS substrate C-terminal domain	7	
pfam11750	Protein of unknown function (DUF3307)	1	
pfam11753	Protein of unknwon function (DUF3310)	1	
pfam11756	Nitrous oxide-stimulated promoter	2	
pfam11760	Cobalamin synthesis G N-terminal	6	
pfam11761	Cobalamin biosynthesis central region	3	
pfam11762	L-arabinose isomerase C-terminal domain	3	
pfam11775	Cobalamin biosynthesis protein CobT VWA domain	3	
pfam11784	Protein of unknown function (DUF3320)	1	
pfam11797	Protein of unknown function C-terminal (DUF3324)	2	
pfam11798	IMS family HHH motif	4	
pfam11799	impB/mucB/samB family C-terminal domain	13	
pfam11823	Protein of unknown function (DUF3343)	3	
pfam11824	Protein of unknown function (DUF3344)	1	
pfam11838	ERAP1-like C-terminal domain	1	
pfam11842	Domain of unknown function (DUF3362)	6	
pfam11848	Domain of unknown function (DUF3368)	2	
pfam11855	Protein of unknown function (DUF3375)	1	
pfam11867	Domain of unknown function (DUF3387)	3	
pfam11907	Domain of unknown function (DUF3427)	2	
pfam11932	Protein of unknown function (DUF3450)	1	
pfam11941	Domain of unknown function (DUF3459)	5	
pfam11967	Recombination protein O N terminal	4	
pfam11975	Family 4 glycosyl hydrolase C-terminal domain	8	
pfam11977	Zc3h12a-like Ribonuclease NYN domain	1	
pfam11985	Protein of unknown function (DUF3486)	1	
pfam11987	Translation-initiation factor 2	11	
pfam11997	Domain of unknown function (DUF3492)	1	
pfam12002	MgsA AAA+ ATPase C terminal	8	
pfam12008	Type I restriction and modification enzyme - subunit R C terminal	5	
pfam12010	Domain of unknown function (DUF3502)	4	
pfam12029	Domain of unknown function (DUF3516)	1	
pfam12051	Protein of unknown function (DUF3533)	2	
pfam12072	Domain of unknown function (DUF3552)	8	
pfam12116	Stage III sporulation protein D	4	
pfam12146	Serine aminopeptidase, S33	2	
pfam12158	Protein of unknown function (DUF3592)	1	
pfam12161	HsdM N-terminal domain	11	
pfam12164	Stage V sporulation protein AA	3	
pfam12169	DNA polymerase III subunits gamma and tau domain III	7	
pfam12172	Rubredoxin-like zinc ribbon domain (DUF35_N)	1	
pfam12176	Methanol-cobalamin methyltransferase B subunit	2	
pfam12224	Putative amidoligase enzyme	5	
pfam12225	Methylene-tetrahydrofolate reductase C terminal	6	
pfam12229	Putative peptidoglycan binding domain	10	
pfam12241	Trans-2-enoyl-CoA reductase catalytic region	1	
pfam12242	NAD(P)H binding domain of trans-2-enoyl-CoA reductase	1	
pfam12245	Bacterial Ig-like domain (group 3)	3	
pfam12320	Type 5 capsule protein repressor C-terminal domain	5	
pfam12323	Helix-turn-helix domain	20	
pfam12327	FtsZ family, C-terminal domain	2	
pfam12344	Ultra-violet resistance protein B	9	
pfam12345	Protein of unknown function (DUF3641)	2	
pfam12363	Phage tail assembly chaperone protein, TAC	2	
pfam12386	Pseudomurein endo-isopeptidase Pei	1	
pfam12389	Camelysin metallo-endopeptidase	1	
pfam12390	Selenocysteine synthase N terminal	2	
pfam12392	Collagenase	6	
pfam12395	Protein of unknown function	3	
pfam12399	Branched-chain amino acid ATP-binding cassette transporter	3	
pfam12401	Protein of unknown function (DUF2662)	1	
pfam12437	Glutamine synthetase type III N terminal	5	
pfam12464	Maltose acetyltransferase	4	
pfam12541	Protein of unknown function (DUF3737)	1	
pfam12571	Phage tail-collar fibre protein	1	
pfam12627	Probable RNA and SrmB- binding site of polymerase A	8	
pfam12631	MnmE helical domain	11	
pfam12636	Protein of unknown function (DUF3781)	1	
pfam12637	TSCPD domain	6	
pfam12641	Flavodoxin domain	2	
pfam12642	Conjugative transposon protein TcpC	5	
pfam12644	Protein of unknown function (DUF3782)	5	
pfam12645	Helix-turn-helix domain	25	
pfam12646	Domain of unknown function (DUF3783)	4	
pfam12648	TcpE family	7	
pfam12650	Domain of unknown function (DUF3784)	6	
pfam12651	Ribbon-helix-helix domain	1	
pfam12652	CotJB protein	3	
pfam12654	Domain of unknown function (DUF3786)	5	
pfam12664	Protein of unknown function (DUF3789)	3	
pfam12666	PrgI family protein	24	
pfam12668	Protein of unknown function (DUF3791)	2	
pfam12669	Virus attachment protein p12 family	4	
pfam12670	Protein of unknown function (DUF3792)	3	
pfam12671	Putative amidase domain	1	
pfam12672	Protein of unknown function (DUF3793)	3	
pfam12673	Domain of unknown function (DUF3794)	7	
pfam12674	Putative zinc ribbon domain	7	
pfam12675	Protein of unknown function (DUF3795)	1	
pfam12676	Protein of unknown function (DUF3796)	1	
pfam12679	ABC-2 family transporter protein	3	
pfam12680	SnoaL-like domain	2	
pfam12681	Glyoxalase-like domain	7	
pfam12682	Flavodoxin	11	
pfam12684	PDDEXK-like domain of unknown function (DUF3799)	1	
pfam12685	SpoIIIAH-like protein	4	
pfam12686	Protein of unknown function (DUF3800)	1	
pfam12687	Protein of unknown function (DUF3801)	23	
pfam12691	Minor capsid protein from bacteriophage	1	
pfam12695	Alpha/beta hydrolase family	6	
pfam12696	TraM recognition site of TraD and TraG	18	
pfam12697	Alpha/beta hydrolase family	17	
pfam12698	ABC-2 family transporter protein	32	
pfam12700	HlyD family secretion protein	11	
pfam12704	MacB-like periplasmic core domain	52	
pfam12705	PD-(D/E)XK nuclease superfamily	24	
pfam12706	Beta-lactamase superfamily domain	16	
pfam12708	Pectate lyase superfamily protein	2	
pfam12710	haloacid dehalogenase-like hydrolase	4	
pfam12724	Flavodoxin domain	8	
pfam12727	PBP superfamily domain	1	
pfam12728	Helix-turn-helix domain	17	
pfam12730	ABC-2 family transporter protein	46	
pfam12732	YtxH-like protein	1	
pfam12733	Cadherin-like beta sandwich domain	5	
pfam12750	Maff2 family	15	
pfam12762	ISXO2-like transposase domain	1	
pfam12773	Double zinc ribbon	8	
pfam12784	PD-(D/E)XK nuclease family transposase	5	
pfam12787	EcsC protein family	2	
pfam12796	Ankyrin repeats (3 copies)	3	
pfam12798	4Fe-4S binding domain	2	
pfam12799	Leucine Rich repeats (2 copies)	1	
pfam12800	4Fe-4S binding domain	7	
pfam12801	4Fe-4S binding domain	7	
pfam12802	MarR family	12	
pfam12804	MobA-like NTP transferase domain	12	
pfam12821	Threonine/Serine exporter, ThrE	10	
pfam12822	ECF transporter, substrate-specific component	6	
pfam12826	Helix-hairpin-helix motif	12	
pfam12831	FAD dependent oxidoreductase	5	
pfam12833	Helix-turn-helix domain	112	
pfam12836	Helix-hairpin-helix motif	11	
pfam12838	4Fe-4S dicluster domain	35	
pfam12840	Helix-turn-helix domain	4	
pfam12844	Helix-turn-helix domain	64	
pfam12846	AAA-like domain	51	
pfam12847	Methyltransferase domain	13	
pfam12848	ABC transporter	20	
pfam12849	PBP superfamily domain	11	
pfam12850	Calcineurin-like phosphoesterase superfamily domain	19	
pfam12872	OST-HTH/LOTUS domain	1	
pfam12873	Domain of unknown function (DUF3825)	3	
pfam12892	Spy0128-like isopeptide containing domain	12	
pfam12895	Anaphase-promoting complex, cyclosome, subunit 3	1	
pfam12897	Alanine-glyoxylate amino-transferase	7	
pfam12900	Pyridoxamine 5'-phosphate oxidase	2	
pfam12905	Endo-alpha-N-acetylgalactosaminidase	3	
pfam12911	N-terminal TM domain of oligopeptide transport permease C	5	
pfam12939	Domain of unknown function (DUF3837)	1	
pfam12953	Domain of unknown function (DUF3842)	1	
pfam12957	Domain of unknown function (DUF3846)	6	
pfam12958	Protein of unknown function (DUF3847)	14	
pfam12959	Protein of unknown function (DUF3848)	1	
pfam12960	Protein of unknown function (DUF3849)	3	
pfam12962	Protein of unknown function (DUF3851)	1	
pfam12963	Protein of unknown function (DUF3852)	2	
pfam12971	Alpha-N-acetylglucosaminidase (NAGLU) N-terminal domain	2	
pfam12972	Alpha-N-acetylglucosaminidase (NAGLU) C-terminal domain	1	
pfam12974	ABC transporter, phosphonate, periplasmic substrate-binding protein	1	
pfam12993	Domain of unknown function, E. rectale Gene description (DUF3877)	2	
pfam12994	Domain of unknown function, E. rectale Gene description (DUF3878)	1	
pfam12995	Domain of unknown function, E. rectale Gene description (DUF3879)	1	
pfam12997	Domain of unknown function, E. rectale Gene description (DUF3881)	7	
pfam13005	zinc-finger binding domain of transposase IS66	1	
pfam13007	Transposase C of IS166 homeodomain	4	
pfam13023	HD domain	4	
pfam13083	KH domain	16	
pfam13085	2Fe-2S iron-sulfur cluster binding domain	3	
pfam13086	AAA domain	4	
pfam13087	AAA domain	4	
pfam13088	BNR repeat-like domain	2	
pfam13089	Polyphosphate kinase N-terminal domain	13	
pfam13090	Polyphosphate kinase C-terminal domain	13	
pfam13091	PLD-like domain	13	
pfam13145	PPIC-type PPIASE domain	2	
pfam13151	Protein of unknown function (DUF3990)	10	
pfam13154	Protein of unknown function (DUF3991)	16	
pfam13155	Toprim-like	15	
pfam13165	Six-cysteine peptide SCIFF	2	
pfam13167	GTP-binding GTPase N-terminal	6	
pfam13173	AAA domain	31	
pfam13174	Tetratricopeptide repeat	1	
pfam13175	AAA ATPase domain	5	
pfam13177	DNA polymerase III, delta subunit	14	
pfam13180	PDZ domain	15	
pfam13181	Tetratricopeptide repeat	4	
pfam13183	4Fe-4S dicluster domain	15	
pfam13184	NusA-like KH domain	3	
pfam13186	Iron-sulfur cluster-binding domain	9	
pfam13187	4Fe-4S dicluster domain	10	
pfam13189	Cytidylate kinase-like family	34	
pfam13190	PDGLE domain	2	
pfam13191	AAA ATPase domain	5	
pfam13192	Thioredoxin domain	2	
pfam13193	AMP-binding enzyme C-terminal domain	18	
pfam13195	Protein of unknown function (DUF4011)	1	
pfam13196	Protein of unknown function (DUF4012)	5	
pfam13197	Protein of unknown function (DUF4013)	5	
pfam13200	Putative glycosyl hydrolase domain	1	
pfam13203	Putative metallopeptidase domain	7	
pfam13207	AAA domain	4	
pfam13208	TerB N-terminal domain	1	
pfam13228	Domain of unknown function (DUF4037)	1	
pfam13229	Right handed beta helix region	13	
pfam13230	Glutamine amidotransferases class-II	1	
pfam13231	Dolichyl-phosphate-mannose-protein mannosyltransferase	6	
pfam13237	4Fe-4S dicluster domain	14	
pfam13238	AAA domain	5	
pfam13239	2TM domain	1	
pfam13240	zinc-ribbon domain	18	
pfam13241	Putative NAD(P)-binding	4	
pfam13242	HAD-hyrolase-like	16	
pfam13244	Domain of unknown function (DUF4040)	3	
pfam13245	AAA domain	9	
pfam13246	Cation transport ATPase (P-type)	2	
pfam13247	4Fe-4S dicluster domain	6	
pfam13248	zinc-ribbon domain	15	
pfam13249	Squalene-hopene cyclase N-terminal domain	4	
pfam13250	Domain of unknown function (DUF4041)	1	
pfam13263	PHP-associated	1	
pfam13271	Domain of unknown function (DUF4062)	1	
pfam13274	Protein of unknown function (DUF4065)	4	
pfam13275	S4 domain	7	
pfam13276	HTH-like domain	20	
pfam13277	YmdB-like protein	2	
pfam13279	Thioesterase-like superfamily	2	
pfam13280	WYL domain	9	
pfam13286	Phosphohydrolase-associated domain	8	
pfam13287	Fn3 associated	1	
pfam13288	DXP reductoisomerase C-terminal domain	12	
pfam13289	SIR2-like domain	2	
pfam13291	ACT domain	12	
pfam13292	1-deoxy-D-xylulose-5-phosphate synthase	15	
pfam13302	Acetyltransferase (GNAT) domain	19	
pfam13303	Phosphotransferase system, EIIC	2	
pfam13304	AAA domain, putative AbiEii toxin, Type IV TA system	23	
pfam13305	WHG domain	5	
pfam13306	Leucine rich repeats (6 copies)	38	
pfam13307	Helicase C-terminal domain	8	
pfam13308	YARHG domain	7	
pfam13309	HTH domain	3	
pfam13310	Virulence protein RhuM family	9	
pfam13311	Protein of unknown function (DUF4080)	3	
pfam13320	Domain of unknown function (DUF4091)	1	
pfam13328	HD domain	8	
pfam13331	Domain of unknown function (DUF4093)	3	
pfam13332	Haemagluttinin repeat	1	
pfam13333	Integrase core domain	11	
pfam13335	Magnesium chelatase, subunit ChlI C-terminal	3	
pfam13337	Putative ATP-dependent Lon protease	2	
pfam13338	Transcriptional regulator, AbiEi antitoxin	7	
pfam13340	Putative transposase of IS4/5 family (DUF4096)	4	
pfam13344	Haloacid dehalogenase-like hydrolase	5	
pfam13346	ABC-2 family transporter protein	12	
pfam13347	MFS/sugar transport protein	36	
pfam13349	Putative adhesin	7	
pfam13350	Tyrosine phosphatase family	1	
pfam13353	4Fe-4S single cluster domain	12	
pfam13354	Beta-lactamase enzyme family	1	
pfam13358	DDE superfamily endonuclease	1	
pfam13360	PQQ-like domain	1	
pfam13361	UvrD-like helicase C-terminal domain	28	
pfam13365	Trypsin-like peptidase domain	6	
pfam13367	Protease prsW family	4	
pfam13368	Topoisomerase C-terminal repeat	1	
pfam13375	RnfC Barrel sandwich hybrid domain	7	
pfam13377	Periplasmic binding protein-like domain	41	
pfam13378	Enolase C-terminal domain-like	1	
pfam13379	NMT1-like family	2	
pfam13380	CoA binding domain	1	
pfam13382	Adenine deaminase C-terminal domain	5	
pfam13384	Homeodomain-like domain	4	
pfam13385	Concanavalin A-like lectin/glucanases superfamily	6	
pfam13386	Cytochrome C biogenesis protein transmembrane region	1	
pfam13391	HNH endonuclease	2	
pfam13392	HNH endonuclease	2	
pfam13393	Histidyl-tRNA synthetase	15	
pfam13394	4Fe-4S single cluster domain	4	
pfam13395	HNH endonuclease	2	
pfam13396	Phospholipase_D-nuclease N-terminal	7	
pfam13398	Peptidase M50B-like	1	
pfam13401	AAA domain	1	
pfam13404	AsnC-type helix-turn-helix domain	1	
pfam13407	Periplasmic binding protein domain	42	
pfam13408	Recombinase zinc beta ribbon domain	70	
pfam13411	MerR HTH family regulatory protein	34	
pfam13412	Winged helix-turn-helix DNA-binding	20	
pfam13414	TPR repeat	13	
pfam13416	Bacterial extracellular solute-binding protein	40	
pfam13419	Haloacid dehalogenase-like hydrolase	49	
pfam13420	Acetyltransferase (GNAT) domain	6	
pfam13421	SPFH domain-Band 7 family	5	
pfam13424	Tetratricopeptide repeat	5	
pfam13425	O-antigen ligase like membrane protein	6	
pfam13426	PAS domain	5	
pfam13432	Tetratricopeptide repeat	4	
pfam13437	HlyD family secretion protein	2	
pfam13439	Glycosyltransferase Family 4	5	
pfam13440	Polysaccharide biosynthesis protein	2	
pfam13443	Cro/C1-type HTH DNA-binding domain	34	
pfam13450	NAD(P)-binding Rossmann-like domain	20	
pfam13458	Periplasmic binding protein	3	
pfam13463	Winged helix DNA-binding domain	6	
pfam13466	STAS domain	1	
pfam13470	PIN domain	2	
pfam13471	Transglutaminase-like superfamily	1	
pfam13472	GDSL-like Lipase/Acylhydrolase family	11	
pfam13476	AAA domain	27	
pfam13477	Glycosyl transferase 4-like	5	
pfam13478	XdhC Rossmann domain	7	
pfam13481	AAA domain	31	
pfam13482	RNase_H superfamily	2	
pfam13483	Beta-lactamase superfamily domain	2	
pfam13484	4Fe-4S double cluster binding domain	2	
pfam13487	HD domain	6	
pfam13488	Glycine zipper	1	
pfam13489	Methyltransferase domain	4	
pfam13490	Putative zinc-finger	3	
pfam13491	4TM region of DNA translocase FtsK/SpoIIIE	3	
pfam13492	GAF domain	1	
pfam13493	Domain of unknown function (DUF4118)	5	
pfam13495	Phage integrase, N-terminal SAM-like domain	13	
pfam13500	AAA domain	2	
pfam13507	CobB/CobQ-like glutamine amidotransferase domain	8	
pfam13508	Acetyltransferase (GNAT) domain	11	
pfam13509	S1 domain	1	
pfam13510	2Fe-2S iron-sulfur cluster binding domain	5	
pfam13514	AAA domain	2	
pfam13515	Fusaric acid resistance protein-like	7	
pfam13518	Helix-turn-helix domain	19	
pfam13519	von Willebrand factor type A domain	7	
pfam13520	Amino acid permease	8	
pfam13521	AAA domain	1	
pfam13522	Glutamine amidotransferase domain	7	
pfam13523	Acetyltransferase (GNAT) domain	5	
pfam13524	Glycosyl transferases group 1	2	
pfam13526	Protein of unknown function (DUF4125)	1	
pfam13527	Acetyltransferase (GNAT) domain	6	
pfam13528	Glycosyl transferase family 1	1	
pfam13529	Peptidase_C39 like family	9	
pfam13530	Sterol carrier protein domain	1	
pfam13531	Bacterial extracellular solute-binding protein	12	
pfam13534	4Fe-4S dicluster domain	15	
pfam13535	ATP-grasp domain	11	
pfam13537	Glutamine amidotransferase domain	20	
pfam13538	UvrD-like helicase C-terminal domain	8	
pfam13539	D-alanyl-D-alanine carboxypeptidase	2	
pfam13540	Regulator of chromosome condensation (RCC1) repeat	3	
pfam13541	Subunit ChlI of Mg-chelatase	9	
pfam13542	Helix-turn-helix domain of transposase family ISL3	4	
pfam13545	Crp-like helix-turn-helix domain	15	
pfam13546	DDE superfamily endonuclease	1	
pfam13549	ATP-grasp domain	2	
pfam13551	Winged helix-turn helix	4	
pfam13555	P-loop containing region of AAA domain	4	
pfam13556	PucR C-terminal helix-turn-helix domain	21	
pfam13558	Putative exonuclease SbcCD, C subunit	9	
pfam13560	Helix-turn-helix domain	9	
pfam13561	Enoyl-(Acyl carrier protein) reductase	16	
pfam13566	Domain of unknown function (DUF4130	1	
pfam13567	Domain of unknown function (DUF4131)	4	
pfam13569	Domain of unknown function (DUF4132)	1	
pfam13575	Domain of unknown function (DUF4135)	2	
pfam13577	SnoaL-like domain	1	
pfam13579	Glycosyl transferase 4-like domain	1	
pfam13581	Histidine kinase-like ATPase domain	6	
pfam13584	Oxygen tolerance	1	
pfam13586	Transposase DDE domain	5	
pfam13588	Type I restriction enzyme R protein N terminus (HSDR_N)	3	
pfam13589	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	11	
pfam13597	Anaerobic ribonucleoside-triphosphate reductase	18	
pfam13599	Pentapeptide repeats (9 copies)	3	
pfam13602	Zinc-binding dehydrogenase	1	
pfam13603	Leucyl-tRNA synthetase, Domain 2	4	
pfam13604	AAA domain	5	
pfam13607	Succinyl-CoA ligase like flavodoxin domain	1	
pfam13610	DDE domain	5	
pfam13614	AAA domain	15	
pfam13616	PPIC-type PPIASE domain	1	
pfam13620	Carboxypeptidase regulatory-like domain	5	
pfam13624	SurA N-terminal domain	3	
pfam13630	SdpI/YhfL protein family	12	
pfam13635	Domain of unknown function (DUF4143)	35	
pfam13636	RNA-binding PUA-like domain of methyltransferase RsmF	2	
pfam13641	Glycosyltransferase like family 2	8	
pfam13643	Domain of unknown function (DUF4145)	2	
pfam13644	DKNYY family	1	
pfam13646	HEAT repeats	2	
pfam13651	Adenine-specific methyltransferase EcoRI	2	
pfam13653	Glycerophosphoryl diester phosphodiesterase family	1	
pfam13654	AAA domain	1	
pfam13656	RNA polymerase Rpb3/Rpb11 dimerisation domain	1	
pfam13657	HipA N-terminal domain	3	
pfam13662	Toprim domain	9	
pfam13668	Ferritin-like domain	1	
pfam13669	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	2	
pfam13671	AAA domain	1	
pfam13672	Protein phosphatase 2C	10	
pfam13673	Acetyltransferase (GNAT) domain	11	
pfam13676	TIR domain	2	
pfam13679	Methyltransferase domain	2	
pfam13683	Integrase core domain	9	
pfam13684	Dihydroxyacetone kinase family	10	
pfam13685	Iron-containing alcohol dehydrogenase	5	
pfam13692	Glycosyl transferases group 1	2	
pfam13701	Transposase DDE domain group 1	2	
pfam13702	Lysozyme-like	11	
pfam13704	Glycosyl transferase family 2	1	
pfam13707	RloB-like protein	2	
pfam13710	ACT domain	4	
pfam13711	Domain of unknown function (DUF4160)	2	
pfam13712	Glycosyltransferase like family	1	
pfam13714	Phosphoenolpyruvate phosphomutase	1	
pfam13717	zinc-ribbon domain	1	
pfam13722	5TM C-terminal transporter carbon starvation CstA	8	
pfam13727	CoA-binding domain	8	
pfam13730	Helix-turn-helix domain	13	
pfam13732	Domain of unknown function (DUF4162)	2	
pfam13735	tRNA nucleotidyltransferase domain 2 putative	6	
pfam13737	Transposase DDE domain	1	
pfam13738	Pyridine nucleotide-disulphide oxidoreductase	1	
pfam13740	ACT domain	6	
pfam13742	OB-fold nucleic acid binding domain	4	
pfam13744	Helix-turn-helix domain	1	
pfam13746	4Fe-4S dicluster domain	1	
pfam13749	Putative ATP-dependent DNA helicase recG C-terminal	18	
pfam13751	Transposase DDE domain	10	
pfam13772	AIG2-like family	3	
pfam13777	Domain of unknown function (DUF4173)	2	
pfam13780	Domain of unknown function (DUF4176)	1	
pfam13782	Stage V sporulation protein AB	5	
pfam13784	Fic/DOC family N-terminal	1	
pfam13786	Domain of unknown function (DUF4179)	4	
pfam13793	N-terminal domain of ribose phosphate pyrophosphokinase	12	
pfam13797	Post-transcriptional regulator	1	
pfam13802	Galactose mutarotase-like	5	
pfam13807	G-rich domain on putative tyrosine kinase	2	
pfam13808	DDE_Tnp_1-associated	1	
pfam13811	Domain of unknown function (DUF4186)	3	
pfam13817	IS66 C-terminal element	1	
pfam13828	Domain of unknown function (DUF4190)	1	
pfam13834	Domain of unknown function (DUF4193)	1	
pfam13835	Domain of unknown function (DUF4194)	1	
pfam13840	ACT domain	8	
pfam13847	Methyltransferase domain	15	
pfam13886	Domain of unknown function (DUF4203)	1	
pfam13899	Thioredoxin-like	1	
pfam13910	Domain of unknown function (DUF4209)	2	
pfam13930	DNA/RNA non-specific endonuclease	5	
pfam13932	GidA associated domain	8	
pfam13936	Helix-turn-helix domain	14	
pfam13958	Toxin ToxN, type III toxin-antitoxin system	1	
pfam14014	Protein of unknown function (DUF4230)	2	
pfam14015	Protein of unknown function (DUF4231)	2	
pfam14018	Domain of unknown function (DUF4234)	1	
pfam14020	Protein of unknown function (DUF4236)	1	
pfam14021	Protein of unknown function (DUF4237)	2	
pfam14024	Protein of unknown function (DUF4240)	1	
pfam14025	Protein of unknown function (DUF4241)	1	
pfam14056	Domain of unknown function (DUF4250)	4	
pfam14057	GGGtGRT protein	13	
pfam14076	Domain of unknown function (DUF4258)	1	
pfam14078	Domain of unknown function (DUF4259)	1	
pfam14081	Domain of unknown function (DUF4262)	2	
pfam14184	Regulatory protein YrvL	1	
pfam14190	Domain of unknown function (DUF4313)	4	
pfam14191	YodL-like	21	
pfam14192	Domain of unknown function (DUF4314)	2	
pfam14193	Domain of unknown function (DUF4315)	13	
pfam14194	Cysteine-rich VLP	10	
pfam14195	Domain of unknown function (DUF4316)	16	
pfam14196	L-2-amino-thiazoline-4-carboxylic acid hydrolase	2	
pfam14198	Transposon-encoded protein TnpV	47	
pfam14199	Domain of unknown function (DUF4317)	4	
pfam14200	Ricin-type beta-trefoil lectin domain-like	5	
pfam14202	Transposon-encoded protein TnpW	19	
pfam14203	Putative tranposon-transfer assisting protein	14	
pfam14204	Ribosomal L18 C-terminal region	1	
pfam14205	Cysteine-rich KTR	4	
pfam14207	DpnD/PcfM-like protein	3	
pfam14221	Domain of unknown function (DUF4330)	2	
pfam14237	Domain of unknown function (DUF4339)	1	
pfam14238	Domain of unknown function (DUF4340)	4	
pfam14251	Domain of unknown function (DUF4346)	1	
pfam14253	Bacteriophage abortive infection AbiH	1	
pfam14262	Carbohydrate-binding domain-containing protein Cthe_2159	1	
pfam14264	Glucosyl transferase GtrII	1	
pfam14265	Domain of unknown function (DUF4355)	1	
pfam14266	Putative component of 'biosynthetic module'	1	
pfam14267	Domain of unknown function (DUF4357)	1	
pfam14268	YoaP-like	1	
pfam14270	Domain of unknown function (DUF4358)	3	
pfam14276	Domain of unknown function (DUF4363)	1	
pfam14277	Domain of unknown function (DUF4364)	6	
pfam14278	Transcriptional regulator C-terminal region	3	
pfam14281	PD-(D/E)XK nuclease superfamily	1	
pfam14283	Domain of unknown function (DUF4366)	20	
pfam14284	PcfJ-like protein	1	
pfam14285	Domain of unknown function (DUF4367)	1	
pfam14286	DHHW protein	5	
pfam14287	Domain of unknown function (DUF4368)	38	
pfam14297	Domain of unknown function (DUF4373)	1	
pfam14305	TupA-like ATPgrasp	2	
pfam14310	Fibronectin type III-like domain	16	
pfam14311	Probable Zinc-ribbon domain	3	
pfam14317	YcxB-like protein	3	
pfam14319	Transposase zinc-binding domain	7	
pfam14335	Domain of unknown function (DUF4391)	1	
pfam14337	Domain of unknown function (DUF4393)	1	
pfam14338	Mrr N-terminal domain	4	
pfam14343	PrcB C-terminal	4	
pfam14347	Domain of unknown function (DUF4399)	28	
pfam14353	CpXC protein	3	
pfam14354	Restriction alleviation protein Lar	2	
pfam14358	Domain of unknown function (DUF4405)	2	
pfam14359	Domain of unknown function (DUF4406)	2	
pfam14382	Exosome complex exonuclease RRP4 N-terminal region	1	
pfam14393	Domain of unknown function (DUF4422)	3	
pfam14397	Sugar-transfer associated ATP-grasp	3	
pfam14412	A nuclease family of the HNH/ENDO VII superfamily with conserved AHH	1	
pfam14413	Thg1 C terminal domain	1	
pfam14414	A nuclease of the HNH/ENDO VII superfamily with conserved WHH	1	
pfam14433	SUKH-3 immunity protein	1	
pfam14450	Cell division protein FtsA	2	
pfam14457	Prokaryotic E2 family A	1	
pfam14464	Prokaryotic homologs of the JAB domain	5	
pfam14471	Domain of unknown function (DUF4428)	1	
pfam14472	Domain of unknown function (DUF4429)	1	
pfam14478	Domain of unknown function (DUF4430)	7	
pfam14480	DNA polymerase III polC-type N-terminus I	3	
pfam14489	QueF-like protein	2	
pfam14490	Helix-hairpin-helix containing domain	2	
pfam14492	Elongation Factor G, domain II	17	
pfam14498	Glycosyl hydrolase family 65, N-terminal domain	2	
pfam14501	GHKL domain	31	
pfam14511	Type II restriction endonuclease EcoO109I	1	
pfam14516	AAA-like domain	1	
pfam14520	Helix-hairpin-helix domain	10	
pfam14524	Wzt C-terminal domain	2	
pfam14527	WhiA LAGLIDADG-like domain	6	
pfam14535	AMP-binding enzyme C-terminal domain	4	
pfam14537	Cytochrome c3	1	
pfam14550	Putative phage serine protease XkdF	1	
pfam14551	MCM N-terminal domain	1	
pfam14559	Tetratricopeptide repeat	2	
pfam14561	Tetratricopeptide repeat	1	
pfam14572	Phosphoribosyl synthetase-associated domain	5	
pfam14574	Domain of unknown function (DUF4445)	11	
pfam14578	Elongation factor Tu domain 4	1	
pfam14579	Helix-hairpin-helix motif	8	
pfam14584	Protein of unknown function (DUF4446)	6	
pfam14594	Siphovirus ReqiPepy6 Gp37-like protein	2	
pfam14602	Hexapeptide repeat of succinyl-transferase	9	
pfam14622	Ribonuclease-III-like	10	
pfam14657	AP2-like DNA-binding integrase domain	15	
pfam14659	Phage integrase, N-terminal SAM-like domain	40	
pfam14667	Polysaccharide biosynthesis C-terminal domain	75	
pfam14681	Uracil phosphoribosyltransferase	5	
pfam14689	Sensor_kinase_SpoOB-type, alpha-helical domain	2	
pfam14690	zinc-finger of transposase IS204/IS1001/IS1096/IS1165	6	
