Pfam ID	Pfam Name	Gene Count (assembled)	
pfam00839	Cysteine rich repeat	5	
pfam00840	Glycosyl hydrolase family 7	11	
pfam00842	Alanine racemase, C-terminal domain	73	
pfam00847	AP2 domain	23	
pfam00848	Ring hydroxylating alpha subunit (catalytic domain)	169	
pfam00849	RNA pseudouridylate synthase	205	
pfam00850	Histone deacetylase domain	135	
pfam00852	Glycosyltransferase family 10 (fucosyltransferase) C-term	4	
pfam00854	POT family	65	
pfam00855	PWWP domain	1	
pfam00856	SET domain	49	
pfam00857	Isochorismatase family	447	
pfam00860	Permease family	147	
pfam00861	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast	73	
pfam00866	Ring hydroxylating beta subunit	41	
pfam00867	XPG I-region	4	
pfam00871	Acetokinase family	175	
pfam00872	Transposase, Mutator family	635	
pfam00873	AcrB/AcrD/AcrF family	2917	
pfam00874	PRD domain	8	
pfam00875	DNA photolyase	16	
pfam00877	NlpC/P60 family	161	
pfam00878	Cation-independent mannose-6-phosphate receptor repeat	2	
pfam00881	Nitroreductase family	243	
pfam00882	Zinc dependent phospholipase C	21	
pfam00883	Cytosol aminopeptidase family, catalytic domain	107	
pfam00884	Sulfatase	1081	
pfam00885	6,7-dimethyl-8-ribityllumazine synthase	85	
pfam00886	Ribosomal protein S16	64	
pfam00887	Acyl CoA binding protein	3	
pfam00888	Cullin family	20	
pfam00889	Elongation factor TS	110	
pfam00890	FAD binding domain	642	
pfam00891	O-methyltransferase	122	
pfam00892	EamA-like transporter family	608	
pfam00893	Small Multidrug Resistance protein	27	
pfam00899	ThiF family	163	
pfam00900	Ribosomal family S4e	2	
pfam00902	Sec-independent protein translocase protein (TatC)	150	
pfam00903	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	596	
pfam00905	Penicillin binding protein transpeptidase domain	649	
pfam00908	dTDP-4-dehydrorhamnose 3,5-epimerase	102	
pfam00909	Ammonium Transporter Family	312	
pfam00912	Transglycosylase	338	
pfam00916	Sulfate permease family	316	
pfam00919	Uncharacterized protein family UPF0004	128	
pfam00920	Dehydratase family	439	
pfam00923	Transaldolase/Fructose-6-phosphate aldolase	311	
pfam00924	Mechanosensitive ion channel	212	
pfam00925	GTP cyclohydrolase II	163	
pfam00926	3,4-dihydroxy-2-butanone 4-phosphate synthase	113	
pfam00928	Adaptor complexes medium subunit family	9	
pfam00929	Exonuclease	93	
pfam00930	Dipeptidyl peptidase IV (DPP IV) N-terminal region	100	
pfam00931	NB-ARC domain	49	
pfam00932	Lamin Tail Domain	45	
pfam00933	Glycosyl hydrolase family 3 N terminal domain	452	
pfam00934	PE family	7	
pfam00935	Ribosomal protein L44	1	
pfam00936	BMC domain	31	
pfam00939	Sodium:sulfate symporter transmembrane region	52	
pfam00940	DNA-dependent RNA polymerase	12	
pfam00941	FAD binding domain in molybdopterin dehydrogenase	293	
pfam00942	Cellulose binding domain	2	
pfam00949	Peptidase S7, Flavivirus NS3 serine protease	3	
pfam00950	ABC 3 transport family	111	
pfam00953	Glycosyl transferase family 4	188	
pfam00955	HCO3- transporter family	10	
pfam00956	Nucleosome assembly protein (NAP)	3	
pfam00957	Synaptobrevin	6	
pfam00958	GMP synthase C terminal domain	63	
pfam00959	Phage lysozyme	13	
pfam00960	Neocarzinostatin family	1	
pfam00961	LAGLIDADG endonuclease	10	
pfam00962	Adenosine/AMP deaminase	142	
pfam00963	Cohesin domain	10	
pfam00970	Oxidoreductase FAD-binding domain	128	
pfam00975	Thioesterase domain	50	
pfam00977	Histidine biosynthesis protein	179	
pfam00982	Glycosyltransferase family 20	197	
pfam00984	UDP-glucose/GDP-mannose dehydrogenase family, central domain	172	
pfam00986	DNA gyrase B subunit, carboxyl terminus	118	
pfam00988	Carbamoyl-phosphate synthase small chain, CPSase domain	83	
pfam00989	PAS fold	333	
pfam00990	Diguanylate cyclase, GGDEF domain	749	
pfam00994	Probable molybdopterin binding domain	174	
pfam00995	Sec1 family	29	
pfam00996	GDP dissociation inhibitor	13	
pfam00999	Sodium/hydrogen exchanger family	478	
pfam01000	RNA polymerase Rpb3/RpoA insert domain	59	
pfam01002	Flavivirus non-structural protein NS2B	1	
pfam01007	Inward rectifier potassium channel	18	
pfam01008	Initiation factor 2 subunit family	82	
pfam01010	NADH-dehyrogenase subunit F, TMs, (complex I) C-terminus	4	
pfam01011	PQQ enzyme repeat	304	
pfam01012	Electron transfer flavoprotein domain	172	
pfam01014	Uricase	40	
pfam01015	Ribosomal S3Ae family	5	
pfam01016	Ribosomal L27 protein	69	
pfam01018	GTP1/OBG	89	
pfam01019	Gamma-glutamyltranspeptidase	455	
pfam01022	Bacterial regulatory protein, arsR family	234	
pfam01025	GrpE	113	
pfam01026	TatD related DNase	152	
pfam01027	Inhibitor of apoptosis-promoting Bax1	48	
pfam01028	Eukaryotic DNA topoisomerase I, catalytic core	62	
pfam01029	NusB family	114	
pfam01031	Dynamin central region	14	
pfam01032	FecCD transport family	85	
pfam01035	6-O-methylguanine DNA methyltransferase, DNA binding domain	143	
pfam01036	Bacteriorhodopsin-like protein	3	
pfam01037	Lrp/AsnC ligand binding domain	134	
pfam01039	Carboxyl transferase domain	633	
pfam01040	UbiA prenyltransferase family	238	
pfam01041	DegT/DnrJ/EryC1/StrS aminotransferase family	590	
pfam01042	Endoribonuclease L-PSP	301	
pfam01043	SecA preprotein cross-linking domain	84	
pfam01047	MarR family	280	
pfam01048	Phosphorylase superfamily	229	
pfam01050	Mannose-6-phosphate isomerase	35	
pfam01051	Initiator Replication protein	6	
pfam01052	Type III flagellar switch regulator (C-ring) FliN C-term	35	
pfam01053	Cys/Met metabolism PLP-dependent enzyme	565	
pfam01055	Glycosyl hydrolases family 31	229	
pfam01058	NADH ubiquinone oxidoreductase, 20 Kd subunit	133	
pfam01059	NADH-ubiquinone oxidoreductase chain 4, amino terminus	32	
pfam01061	ABC-2 type transporter	537	
pfam01062	Bestrophin, RFP-TM, chloride channel	9	
pfam01063	Amino-transferase class IV	263	
pfam01066	CDP-alcohol phosphatidyltransferase	175	
pfam01067	Calpain large subunit, domain III	2	
pfam01068	ATP dependent DNA ligase domain	335	
pfam01070	FMN-dependent dehydrogenase	329	
pfam01071	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	101	
pfam01073	3-beta hydroxysteroid dehydrogenase/isomerase family	66	
pfam01074	Glycosyl hydrolases family 38 N-terminal domain	106	
pfam01075	Glycosyltransferase family 9 (heptosyltransferase)	140	
pfam01077	Nitrite and sulphite reductase 4Fe-4S domain	127	
pfam01078	Magnesium chelatase, subunit ChlI	84	
pfam01079	Hint module	1	
pfam01081	KDPG and KHG aldolase	68	
pfam01083	Cutinase	26	
pfam01084	Ribosomal protein S18	67	
pfam01086	Clathrin light chain	2	
pfam01087	Galactose-1-phosphate uridyl transferase, N-terminal domain	65	
pfam01088	Ubiquitin carboxyl-terminal hydrolase, family 1	18	
pfam01090	Ribosomal protein S19e	3	
pfam01092	Ribosomal protein S6e	2	
pfam01094	Receptor family ligand binding region	26	
pfam01095	Pectinesterase	25	
pfam01096	Transcription factor S-II (TFIIS)	1	
pfam01098	Cell cycle protein	376	
pfam01103	Surface antigen	170	
pfam01105	emp24/gp25L/p24 family/GOLD	9	
pfam01106	NifU-like domain	35	
pfam01112	Asparaginase	56	
pfam01113	Dihydrodipicolinate reductase, N-terminus	81	
pfam01115	F-actin capping protein, beta subunit	4	
pfam01116	Fructose-bisphosphate aldolase class-II	170	
pfam01118	Semialdehyde dehydrogenase, NAD binding domain	138	
pfam01119	DNA mismatch repair protein, C-terminal domain	53	
pfam01120	Alpha-L-fucosidase	197	
pfam01121	Dephospho-CoA kinase	95	
pfam01124	MAPEG family	39	
pfam01125	G10 protein	1	
pfam01126	Heme oxygenase	4	
pfam01127	Succinate dehydrogenase/Fumarate reductase transmembrane subunit	38	
pfam01128	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	128	
pfam01131	DNA topoisomerase	303	
pfam01132	Elongation factor P (EF-P) OB domain	62	
pfam01134	Glucose inhibited division protein A	171	
pfam01135	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	132	
pfam01136	Peptidase family U32	17	
pfam01137	RNA 3'-terminal phosphate cyclase	3	
pfam01138	3' exoribonuclease family, domain 1	195	
pfam01139	tRNA-splicing ligase RtcB	83	
pfam01142	tRNA pseudouridine synthase D (TruD)	19	
pfam01144	Coenzyme A transferase	286	
pfam01145	SPFH domain / Band 7 family	324	
pfam01148	Cytidylyltransferase family	90	
pfam01149	Formamidopyrimidine-DNA glycosylase N-terminal domain	113	
pfam01150	GDA1/CD39 (nucleoside phosphatase) family	10	
pfam01151	GNS1/SUR4 family	10	
pfam01152	Bacterial-like globin	71	
pfam01154	Hydroxymethylglutaryl-coenzyme A synthase N terminal	5	
pfam01155	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	28	
pfam01156	Inosine-uridine preferring nucleoside hydrolase	153	
pfam01157	Ribosomal protein L21e	1	
pfam01158	Ribosomal protein L36e	1	
pfam01159	Ribosomal protein L6e	2	
pfam01161	Phosphatidylethanolamine-binding protein	92	
pfam01163	RIO1 family	24	
pfam01165	Ribosomal protein S21	44	
pfam01166	TSC-22/dip/bun family	1	
pfam01168	Alanine racemase, N-terminal domain	260	
pfam01169	Uncharacterized protein family UPF0016	34	
pfam01170	Putative RNA methylase family UPF0020	23	
pfam01171	PP-loop family	88	
pfam01172	Shwachman-Bodian-Diamond syndrome (SBDS) protein	6	
pfam01174	SNO glutamine amidotransferase family	67	
pfam01175	Urocanase	167	
pfam01176	Translation initiation factor 1A / IF-1	78	
pfam01177	Asp/Glu/Hydantoin racemase	110	
pfam01179	Copper amine oxidase, enzyme domain	128	
pfam01180	Dihydroorotate dehydrogenase	166	
pfam01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	134	
pfam01183	Glycosyl hydrolases family 25	54	
pfam01184	GPR1/FUN34/yaaH family	85	
pfam01185	Fungal hydrophobin	2	
pfam01186	Lysyl oxidase	2	
pfam01187	Macrophage migration inhibitory factor (MIF)	1	
pfam01189	16S rRNA methyltransferase RsmB/F	96	
pfam01192	RNA polymerase Rpb6	45	
pfam01193	RNA polymerase Rpb3/Rpb11 dimerisation domain	79	
pfam01195	Peptidyl-tRNA hydrolase	97	
pfam01196	Ribosomal protein L17	91	
pfam01197	Ribosomal protein L31	75	
pfam01199	Ribosomal protein L34e	1	
pfam01201	Ribosomal protein S8e	1	
pfam01202	Shikimate kinase	87	
pfam01203	Type II secretion system (T2SS), protein N	1	
pfam01204	Trehalase	48	
pfam01205	Uncharacterized protein family UPF0029	17	
pfam01206	Sulfurtransferase TusA	13	
pfam01207	Dihydrouridine synthase (Dus)	130	
pfam01208	Uroporphyrinogen decarboxylase (URO-D)	148	
pfam01209	ubiE/COQ5 methyltransferase family	127	
pfam01210	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	62	
pfam01212	Beta-eliminating lyase	195	
pfam01213	Adenylate cyclase associated (CAP) N terminal	3	
pfam01214	Casein kinase II regulatory subunit	9	
pfam01215	Cytochrome c oxidase subunit Vb	5	
pfam01217	Clathrin adaptor complex small chain	13	
pfam01218	Coproporphyrinogen III oxidase	32	
pfam01219	Prokaryotic diacylglycerol kinase	31	
pfam01220	Dehydroquinase class II	73	
pfam01221	Dynein light chain type 1	2	
pfam01222	Ergosterol biosynthesis ERG4/ERG24 family	21	
pfam01223	DNA/RNA non-specific endonuclease	7	
pfam01225	Mur ligase family, catalytic domain	128	
pfam01226	Formate/nitrite transporter	27	
pfam01227	GTP cyclohydrolase I	130	
pfam01228	Glycine radical	9	
pfam01229	Glycosyl hydrolases family 39	70	
pfam01230	HIT domain	138	
pfam01231	Indoleamine 2,3-dioxygenase	10	
pfam01232	Mannitol dehydrogenase Rossmann domain	41	
pfam01233	Myristoyl-CoA:protein N-myristoyltransferase, N-terminal domain	6	
pfam01234	NNMT/PNMT/TEMT family	3	
pfam01235	Sodium:alanine symporter family	5	
pfam01237	Oxysterol-binding protein	24	
pfam01238	Phosphomannose isomerase type I	44	
pfam01239	Protein prenyltransferase alpha subunit repeat	5	
pfam01242	6-pyruvoyl tetrahydropterin synthase	122	
pfam01243	Pyridoxamine 5'-phosphate oxidase	336	
pfam01244	Membrane dipeptidase (Peptidase family M19)	176	
pfam01245	Ribosomal protein L19	73	
pfam01246	Ribosomal protein L24e	2	
pfam01247	Ribosomal protein L35Ae	1	
pfam01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	18	
pfam01250	Ribosomal protein S6	59	
pfam01251	Ribosomal protein S7e	2	
pfam01252	Signal peptidase (SPase) II	79	
pfam01253	Translation initiation factor SUI1	10	
pfam01255	Putative undecaprenyl diphosphate synthase	165	
pfam01256	Carbohydrate kinase	81	
pfam01257	Thioredoxin-like [2Fe-2S] ferredoxin	121	
pfam01258	Prokaryotic dksA/traR C4-type zinc finger	79	
pfam01259	SAICAR synthetase	139	
pfam01261	Xylose isomerase-like TIM barrel	562	
pfam01262	Alanine dehydrogenase/PNT, C-terminal domain	133	
pfam01263	Aldose 1-epimerase	161	
pfam01264	Chorismate synthase	165	
pfam01265	Cytochrome c/c1 heme lyase	9	
pfam01266	FAD dependent oxidoreductase	983	
pfam01267	F-actin capping protein alpha subunit	1	
pfam01268	Formate--tetrahydrofolate ligase	127	
pfam01269	Fibrillarin	3	
pfam01270	Glycosyl hydrolases family 8	13	
pfam01272	Transcription elongation factor, GreA/GreB, C-term	118	
pfam01274	Malate synthase	175	
pfam01276	Orn/Lys/Arg decarboxylase, major domain	96	
pfam01281	Ribosomal protein L9, N-terminal domain	57	
pfam01284	Membrane-associating domain	1	
pfam01285	TEA/ATTS domain family	4	
pfam01287	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	1	
pfam01288	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	72	
pfam01292	Prokaryotic cytochrome b561	31	
pfam01293	Phosphoenolpyruvate carboxykinase	141	
pfam01297	Zinc-uptake complex component A periplasmic	88	
pfam01300	Telomere recombination	146	
pfam01301	Glycosyl hydrolases family 35	90	
pfam01302	CAP-Gly domain	4	
pfam01306	LacY proton/sugar symporter	8	
pfam01311	Bacterial export proteins, family 1	36	
pfam01312	FlhB HrpN YscU SpaS Family	52	
pfam01313	Bacterial export proteins, family 3	15	
pfam01314	Aldehyde ferredoxin oxidoreductase, domains 2 & 3	30	
pfam01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	408	
pfam01316	Arginine repressor, DNA binding domain	35	
pfam01321	Creatinase/Prolidase N-terminal domain	132	
pfam01322	Cytochrome C'	13	
pfam01323	DSBA-like thioredoxin domain	115	
pfam01325	Iron dependent repressor, N-terminal DNA binding domain	53	
pfam01326	Pyruvate phosphate dikinase, PEP/pyruvate binding domain	278	
pfam01327	Polypeptide deformylase	118	
pfam01328	Peroxidase, family 2	2	
pfam01329	Pterin 4 alpha carbinolamine dehydratase	77	
pfam01330	RuvA N terminal domain	31	
pfam01331	mRNA capping enzyme, catalytic domain	3	
pfam01336	OB-fold nucleic acid binding domain	200	
pfam01337	Barstar (barnase inhibitor)	6	
pfam01339	CheB methylesterase	110	
pfam01341	Glycosyl hydrolases family 6	18	
pfam01343	Peptidase family S49	90	
pfam01344	Kelch motif	76	
pfam01345	Domain of unknown function DUF11	75	
pfam01346	Domain amino terminal to FKBP-type peptidyl-prolyl isomerase	25	
pfam01347	Lipoprotein amino terminal region	1	
pfam01348	Type II intron maturase	18	
pfam01351	Ribonuclease HII	114	
pfam01355	High potential iron-sulfur protein	3	
pfam01357	Pollen allergen	1	
pfam01361	Tautomerase enzyme	43	
pfam01363	FYVE zinc finger	4	
pfam01364	Peptidase family C25	24	
pfam01367	5'-3' exonuclease, C-terminal SAM fold	84	
pfam01368	DHH family	84	
pfam01369	Sec7 domain	11	
pfam01370	NAD dependent epimerase/dehydratase family	1595	
pfam01371	Trp repressor protein	12	
pfam01373	Glycosyl hydrolase family 14	1	
pfam01374	Glycosyl hydrolase family 46	2	
pfam01379	Porphobilinogen deaminase, dipyromethane cofactor binding domain	102	
pfam01380	SIS domain	311	
pfam01381	Helix-turn-helix	462	
pfam01384	Phosphate transporter family	148	
pfam01385	Probable transposase	141	
pfam01386	Ribosomal L25p family	59	
pfam01388	ARID/BRIGHT DNA binding domain	4	
pfam01389	OmpA-like transmembrane domain	1	
pfam01391	Collagen triple helix repeat (20 copies)	52	
pfam01394	Clathrin propeller repeat	1	
pfam01396	Topoisomerase DNA binding C4 zinc finger	49	
pfam01398	JAB1/Mov34/MPN/PAD-1 ubiquitin protease	5	
pfam01399	PCI domain	15	
pfam01400	Astacin (Peptidase family M12A)	2	
pfam01401	Angiotensin-converting enzyme	28	
pfam01402	Ribbon-helix-helix protein, copG family	102	
pfam01405	Photosystem II reaction centre T protein	2	
pfam01406	tRNA synthetases class I (C) catalytic domain	178	
pfam01408	Oxidoreductase family, NAD-binding Rossmann fold	804	
pfam01409	tRNA synthetases class II core domain (F)	140	
pfam01411	tRNA synthetases class II (A)	307	
pfam01412	Putative GTPase activating protein for Arf	2	
pfam01416	tRNA pseudouridine synthase	85	
pfam01417	ENTH domain	1	
pfam01418	Helix-turn-helix domain, rpiR family	40	
pfam01420	Type I restriction modification DNA specificity domain	54	
pfam01422	NF-X1 type zinc finger	1	
pfam01423	LSM domain	32	
pfam01424	R3H domain	36	
pfam01425	Amidase	1044	
pfam01426	BAH domain	3	
pfam01427	D-ala-D-ala dipeptidase	29	
pfam01428	AN1-like Zinc finger	3	
pfam01430	Hsp33 protein	27	
pfam01431	Peptidase family M13	108	
pfam01432	Peptidase family M3	238	
pfam01433	Peptidase family M1	166	
pfam01434	Peptidase family M41	210	
pfam01435	Peptidase family M48	290	
pfam01436	NHL repeat	287	
pfam01443	Viral (Superfamily 1) RNA helicase	5	
pfam01446	Replication protein	4	
pfam01447	Thermolysin metallopeptidase, catalytic domain	31	
pfam01450	Acetohydroxy acid isomeroreductase, catalytic domain	85	
pfam01451	Low molecular weight phosphotyrosine protein phosphatase	150	
pfam01453	D-mannose binding lectin	3	
pfam01454	MAGE family	3	
pfam01455	HupF/HypC family	56	
pfam01458	Uncharacterized protein family (UPF0051)	243	
pfam01459	Eukaryotic porin	5	
pfam01464	Transglycosylase SLT domain	230	
pfam01465	GRIP domain	2	
pfam01467	Cytidylyltransferase-like	160	
pfam01469	Pentapeptide repeats (8 copies)	4	
pfam01470	Pyroglutamyl peptidase	19	
pfam01471	Putative peptidoglycan binding domain	305	
pfam01472	PUA domain	35	
pfam01474	Class-II DAHP synthetase family	93	
pfam01475	Ferric uptake regulator family	142	
pfam01476	LysM domain	220	
pfam01478	Type IV leader peptidase family	79	
pfam01479	S4 domain	252	
pfam01480	PWI domain	2	
pfam01483	Proprotein convertase P-domain	13	
pfam01485	IBR domain, a half RING-finger domain	9	
pfam01487	Type I 3-dehydroquinase	29	
pfam01488	Shikimate / quinate 5-dehydrogenase	103	
pfam01490	Transmembrane amino acid transporter protein	58	
pfam01491	Frataxin-like domain	14	
pfam01493	GXGXG motif	98	
pfam01494	FAD binding domain	809	
pfam01496	V-type ATPase 116kDa subunit family	7	
pfam01497	Periplasmic binding protein	114	
pfam01498	Transposase	24	
pfam01501	Glycosyl transferase family 8	28	
pfam01502	Phosphoribosyl-AMP cyclohydrolase	63	
pfam01503	Phosphoribosyl-ATP pyrophosphohydrolase	26	
pfam01504	Phosphatidylinositol-4-phosphate 5-Kinase	3	
pfam01507	Phosphoadenosine phosphosulfate reductase family	187	
pfam01509	TruB family pseudouridylate synthase (N terminal domain)	75	
pfam01510	N-acetylmuramoyl-L-alanine amidase	65	
pfam01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	190	
pfam01513	ATP-NAD kinase	104	
pfam01514	Secretory protein of YscJ/FliF family	27	
pfam01515	Phosphate acetyl/butaryl transferase	91	
pfam01520	N-acetylmuramoyl-L-alanine amidase	163	
pfam01521	Iron-sulphur cluster biosynthesis	87	
